matches,matches_sample_str
1,"men partiets facebook-fans var raske til å peke ut kattememer hadde «blitt litt passé» og blaserte «få din beskjed over på en voksen måte, da det er voksne som stemmer». SCORE : 97"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,president mahmoud ahmadinejad var ikke til stede da angrepet fant sted. SCORE : 100
0,
0,
0,
0,
0,
0,
1,"pater augustus tolton, den første anerkjente afroamerikanske prest, levde en lignende kamp. SCORE : 99"
0,
0,
1,"ban sa at tilpasning må prioriteres for alle land, men spesielt de mest sårbare. SCORE : 97"
2, mer enn 2200 walmart-ansatte er nå arbeidsløse etter at detaljistkonsernet annonserte at det midlertidig stengte fem butikker for 'extensive' røroppussinger. SCORE : 100nesten 550 mennesker mistet jobben i pico rivera-butikken i california alene. SCORE : 100
1,"amerikanerne har den høyeste overlevelsesprosenten for brystkreft, lungekreft, tykktarmskreft eller rektalkreft i 20 land. SCORE : 100"
0,
1,"over hele landet har lokale og statlige etater funnet måter å tiltale gravide kvinner for narkotikabruk på, men sakene blir ofte avvist av domstolene. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
1,1500 personer. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,lee håpet å gjøre sitt første forsvar av wbo mellomvekt tittelen han vant mot matt korobov i fjor. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
1,hyttetrykket på 787 er høyere og luftfuktigheten høyere enn andre fly. SCORE : 100
1,"francesco macri, som eier park italian gourmet deli på manhattan, er ikke redd for å ringe kundene sine eller si at de er▁\""full av s***'. SCORE : 99"
0,
0,
1," (cnn) -- gitaristen carlos santana signerte på som den første rock 'n' roll-beboende artisten på las vegas hard rock hotel og casinos nye konsertlokale, the joint. SCORE : 97"
0,
0,
1,politiet tror han hadde drukket. SCORE : 100
0,
0,
2,politiet har tatt nærmere 70 jenter under 18 år siden 2005. SCORE : 100de fleste av jentene ble løslatt til fosterhjem eller gruppehjem. SCORE : 100
0,
1,om 14 år vil mer enn halvparten av alle amerikanere være minoriteter. SCORE : 100
0,
0,
0,
0,
0,
0,
1,sikkerhetselementer som er lagt til avisen hjelper folk å oppdage falske sedler. SCORE : 100
0,
0,
1,"stefan serie, 30, var helselærer ved merrick avenue middle school på long island da han dukket opp, blinket sine krusende abs, i den første episoden av den nye bravo-serien, som følger livene til seks såkalte jødisk-amerikanske prinsesser. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
3,salvator mundi  ble i flere år antatt å være et maleri av en av da vincis elever eller medarbeidere. SCORE : 99men etter en lengre periode med studier og bevaring er den blitt autentisert som da vinci. SCORE : 100det finnes for tiden omkring 15 anerkjente leonardo da vinci-malerier i verden. SCORE : 100
0,
0,
0,
2,"jeff bezos' blue origin-selskap har gjennomført en vellykket romflygingstest i vest-texas (vist). SCORE : 97den var ubemannet, men vil til slutt ta seks personer ut i rommet. SCORE : 100"
0,
0,
0,
2,"keiserørnen, kalt darshan, hadde et kamera festet på ryggen mens den svøpte 2722 fot (830 meter) fra toppen av dubais burj khalifa. SCORE : 100den fanget et fenomenalt syn på de forente arabiske emiraters hovedstad før den landet på armen til sin trener, falker jacques-olivier travers. SCORE : 96"
0,
0,
2,"maurice clemmons, 37 år, ble skutt og drept tidlig tirsdag av seattle-politiet. SCORE : 100clemmons hadde en kriminell historie i arkansas og washington. SCORE : 100"
0,
0,
1,robbie levine døde da han var 9 år etter å ha ledet basene på en lilleputtkamp. SCORE : 97
0,
0,
1,kunder med wi-fi-aktiverte enheter vil koble seg til wi-fi-nettet i stedet for at&ts 3g-nettverk for å få tilgang til internett eller webbaserte applikasjoner. SCORE : 100
0,
1,"michael slager, 33 år, kan høres leende nervøst mens han snakker med en overordnet offiser. SCORE : 99"
1,et småfly ble funnet i en tynn trestamme. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,en søsters firma er den eneste autoriserte hodetøyprodusenten for de kommende ol i beijing 2008. SCORE : 100
0,
0,
1,e-2c hawkeye gjennomførte øvelser utenfor virginia-north carolina-kysten. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"ghawi, 24, gikk under navnet jessica redfield på lufta. SCORE : 100"
0,
0,
0,
0,
0,
2,"mailonline lesere blir nå bedt om å sende inn spørsmål til lib dem-lederen. SCORE : 99leserne vil kanskje spørre ham om skolepenger, immigrasjon og europa. SCORE : 100"
1,bp har påstått at court supervised bosetting program har godkjent overdreven eller falske påstander fra folk eller bedrifter som sier de ble skadet av deepwater horizon-utblåsningen i 2010. SCORE : 99
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"vance, 28, er tiltalt for dødsstraff, voldtekt, boliginnbrudd og tyveri i forbindelse med anne presslys død. SCORE : 100"
0,
0,
0,
0,
3,"bob diamonds avgang er effektiv umiddelbart, sa banken. SCORE : 96diamond har lenge vært en kontroversiell figur, og har vært en stemmemessig backer av enorme bonuser for bankfolk. SCORE : 100barclays rykte er hamret av en skandale som involverer prisene bankene låner hverandre penger til, kjent som libor. SCORE : 99"
0,
0,
0,
0,
1,"shakara martin, 32 år, ble arrestert for å sitte naken utenfor en dunkin' donuts i greenacres, florida. SCORE : 100"
1,bedøvende legemiddel som brukes for pasienter som gjennomgår visse operasjoner og diagnostiske prosedyrer. SCORE : 100
0,
0,
0,
1,de erfarne pilotene ble så tvunget til å bryte hardere enn vanlig da det dukket opp en sprekk på et isflak nær rullebanen. SCORE : 99
0,
1,transporttilsynet forventer å utplassere 450 enheter innen utgangen av dette året. SCORE : 100
1,"paret, som var sammen i to år før de giftet seg i 2009, booket inn til den livsforandrende operasjonen 14. februar. SCORE : 100"
0,
0,
0,
1,begge mennene begynner sannsynligvis den siste uken med hard trening denne uken før de trapper ned. SCORE : 100
1,"de hørte mjauer komme inne fra containeren, som bar vasketøy. SCORE : 99"
1,de har imidlertid nylig fått skylden for angrep på niser på kontinentet. SCORE : 100
1,området er som standard fullstendig kryptert og kommer med en suite med sikre funksjoner som lar deg ta samtaler og sende tekster som er umulig å tyvlytte på eller spore. SCORE : 96
0,
0,
0,
1,apples overgang til klokker ville åpne et marked der. SCORE : 100
0,
0,
0,
0,
1,jedinak hadde frem til kl. SCORE : 100
0,
0,
0,
0,
0,
1,"gp-er vil bli oppfordret til å fortelle pasientene om testen, for å hjelpe dem til å leve sunnere liv. SCORE : 100"
0,
0,
0,
0,
2,"rebecca eldemire, 21 år, ble skutt gjentatte ganger i ansiktet med en.357 magnum av kjæresten sin, 27-årige larry tipton. SCORE : 100etter å ha skutt eldemire to ganger, la tipton seg ned med ansiktet opp ved siden av henne og skjøt seg selv dødelig. SCORE : 96"
0,
0,
3,"to menn begikk selvmord ved å hoppe fra george washington bridge i separate hendelser som bare var sekunder fra hverandre. SCORE : 98ett offer hoppet fra øverste nivå bare 75 meter fra det andre på nedre nivå, sa politiet. SCORE : 100den andre brukte sykkel for å komme seg til midten. SCORE : 100"
1,eksperter hadde omtalt verket fra 1932 som «tapt» fordi det aldri hadde blitt publisert i farger. SCORE : 99
0,
1,"skatter er en del av det moderne menneskelige samfunn, men de er likevel fullstendig forførende for de fleste vanlige mennesker. SCORE : 100"
0,
0,
1, robbie neilson insisterer på at slike som kaptein danny wilson bare vil forlate hearts hvis han er fornøyd med at det er riktig for klubben. SCORE : 97
0,
0,
0,
0,
0,
1,to femdeler pensjonister som leier en gang eide et hus. SCORE : 97
0,
0,
0,
0,
0,
1,christin engelberthsdoodle slo ut mer enn 28 000 innlegg i googles årlige konkurranse. SCORE : 99
0,
0,
0,
0,
0,
0,
1,clinton har vært under oppskyting etter at det ble avslørt at hun brukte en personlig e-postkonto i stedet for en statlig en mens hun ledet utenriksdepartementet. SCORE : 100
1,geoff lawton sier at permakulturrever opp systemer for jordskaping. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,"myndighetene på sri lanka har til nå omkring 1,3 millioner dollar i bistand til flomofrene. SCORE : 100"
2,hun skrev om hvordan det føltes å innse at noe var galt da han var liten. SCORE : 100hun skrev om hvordan det føltes å innse at noe var galt da han var liten. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,statsministeren brukte den fargerike frasen da han uttrykte frustrasjon over den sivile tjenestens prosesser med konsultasjoner og anmeldelser. SCORE : 100mr camerons bemerkninger gjenlød tony blairs berømte frase om «karslene på ryggen min» da han snakket om vanskelighetene med nhs og utdanningsreformen. SCORE : 99
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"studenter og foreldre sier at de er lei av prisene, mangelen på stipender og den blendende kvaliteten på collegeutdannelsen. SCORE : 100"
0,
1,paul gascoigne ga bevis på en erstatningshøring mot mirror group newspapers i dag. SCORE : 96
2,"abu sulayman muhajir flyktet til syria for minst to år siden og har funnet seg selv lagt til den mest ettersøkte listen over vestlige etterretningsbyråer. SCORE : 100han startet sin tilknytning til ekstremistiske organisasjoner da han ble mellommann mellom to krigførende grupper, jabhat al-nusra og islamsk stat (is). SCORE : 98"
0,
0,
0,
0,
2,"lørdagsangrepet drepte 13 personer i en nato-konvoi og fire afghanske sivile. SCORE : 100ni av de 13 var amerikanske, inkludert fem amerikanske tropper. SCORE : 100"
0,
0,
0,
0,
1,"boksingen har i flere tiår gitt tusenvis av lyaris barn det myndighetene ikke har -- et trygt sted å vokse, lære og jage en drøm. SCORE : 96"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"rundt 80 prosent av disse vil inkludere en påstand om nakkesleng, som er en langt høyere andel enn andre sammenlignbare nasjoner i europa. SCORE : 97"
0,
0,
0,
0,
0,
0,
0,
1,alex og coral pouros hadde brukt 30 pund på dagen ut til wingham wildlife park med 20 måneder gamle elliot. SCORE : 97
0,
0,
0,
0,
1,han holdes uten kausjon i påvente av en rettssak. SCORE : 100
0,
3,antall sexpartnere du har hatt pluss eller minus fem. SCORE : 100antall sexpartnere du har hatt pluss eller minus fem. SCORE : 100at du ikke kan stå på hodet i yogatimen. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
1,nick cleggs ungdomskontrakt lover å betale arbeidsgivere opp til £2 275 for å ha tatt på seg en 18 til 24-åring som har vært arbeidsløs i minst seks måneder. SCORE : 100
0,
0,
0,
0,
1,spahic vil komme med en unnskyldning for oppførselen sin. SCORE : 100
0,
0,
0,
1,to av barna klarte å komme seg uskadd unna og bad raskt om hjelp. SCORE : 99
1,"ahmed al-jumaili, 36, ble dødelig skutt mens han spilte i snøen med sin kone og svoger i deres leilighetskompleks forrige onsdag. SCORE : 97"
0,
1,legene tror kaliumnivået hadde sunket så lavt at hjertet hennes stoppet helt opp. SCORE : 96
0,
0,
0,
0,
0,
0,
0,
1,det går nå over til senatet. SCORE : 100
0,
0,
3,- jeg er den første som får utdannelse i familien. SCORE : 100- jeg er den første som får utdannelse i familien. SCORE : 100- jeg er den første som får utdannelse i familien. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,kentucky kom inn i kampen som det første herrelaget til å ha 38-0 rekord. SCORE : 100
0,
0,
0,
0,
0,
1,zak hardaker er løslatt av politiet etter å ha innrømmet å ha overfalt en student. SCORE : 98
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,det ble beslaglagt fra luftwaffe-sjef robert von greim da han ble arrestert den dagen. SCORE : 98
0,
0,
1,gerrard har vært savnet hele måneden etter å ha sonet trematch-forbudet for å ha sett rødt mot man united. SCORE : 100
0,
0,
1,i stedet vil barneskolen vise solformørkelsen på en direktesending inne i skolens lokaler. SCORE : 100
0,
0,
0,
0,
0,
1,marvin wilson ble erklært død klokken 18.27 (7.27. kl. SCORE : 100
0,
1,prisene på enkelte vekster har økt med 200 til 500 prosent som følge. SCORE : 98
0,
0,
2,tidligere marinejeger james 'jimmy' mcconnell fra southsea i hampshire døde i forrige måned. SCORE : 100pastor bob mason hadde følt seg urolig over at bare en håndfull mennesker ville være på seremonien. SCORE : 100
1,arrangementet er den første demokratiske debatten siden obamas overbevisende seier lørdag i sør-carolina. SCORE : 100
0,
0,
1,"men blanning, 19 år, kan være fri om så lite som åtte måneder og vil bli sluppet tilbake på veien. SCORE : 96"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,paypal har avduket en facebook-app som lar deg sende penger til venner. SCORE : 100du har valget mellom å sende enten et kort med penger eller bare penger uten kort. SCORE : 96
0,
1,chelsea vil nå møte shakhtar donetsks u19-lag i finalen. SCORE : 100
0,
0,
0,
0,
0,
0,
1,dette skyldes en nevrologisk tilstand kalt katapleksi - som utløser episoder med muskelsvakhet utløst av sterke følelser. SCORE : 100
0,
1,"dødeligheten varierte fra 14,3 prosent til 41,4 prosent, avhengig av landet. SCORE : 100"
1, thomas aiken leder mot swork i el prat golf club nær barcelona. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,noen nedlastinger kan være enda raskere. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,jack wilshere gjorde sitt etterlengtede comeback etter skade i arsenal u21s 1-0 nederlag av reading. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
2,sersjant. SCORE : 100gwen beberg adopterte ratchet etter at soldater reddet ham fra en brennende søppelhaug i mai. SCORE : 100
0,
0,
1,lin ble et fenomen og manien som utviklet seg rundt ham fikk et navn: linsanity. SCORE : 97
0,
0,
1,sjåføren kan høres mens han piper i hornet på jenta som står midt i veien før han treffer henne med et forferdelig dunk. SCORE : 98
0,
0,
0,
1,"kate skal ha innrømmet at hun hadde drukket, hevdet at michael grep henne i halsen og at krangelen var forårsaket av at han anklaget henne for juks. SCORE : 100"
0,
0,
0,
0,
0,
0,
1,lovgivere i minst ni stater vurderer lovgivning for å tillate våpen på campus. SCORE : 100
0,
0,
0,
0,
1,gay sier at en strålende amerikansk kvintett av olympiske medaljevinnere har vist seg å være en inspirasjon for hans karriere. SCORE : 96
0,
0,
1,tidlige tegn på makuladegenerasjonsrelatert synstap inkluderer skyggefulle områder eller uklar forvrengning i en persons sentralsyn. SCORE : 100
1,noen sier at det ikke er nok bevis. SCORE : 100
0,
0,
0,
1,oberstløytnant. SCORE : 100
2,mer enn to dusin mennesker forble savnet. SCORE : 100den tropiske stormen kammuri rammet de nordlige provinsene på fredag. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
1,oljeutslippet i bp truer new orleans og hele gulfkysten på en måte som er mer snikende enn orkanen katrina. SCORE : 98
1,"byen har en europeisk følelse, fra merkevarebutikkene til utstrakt bruk av fransk som andre- eller tredjespråk. SCORE : 100"
0,
0,
2,det ville vært saudi-arabias høyeste produksjonsrate siden 1981. SCORE : 100det ville vært saudi-arabias høyeste produksjonsrate siden 1981. SCORE : 100
1,"de anbefaler at den alternative medisinen ikke brukes til å behandle helseproblemer som er kroniske, alvorlige eller som kan bli alvorlige. SCORE : 100"
0,
1,leder tim sherwood sa at benteke kan sparke villa til premier leagues sikkerhet. SCORE : 96
0,
0,
3,"hun hadde fått stumpe skader, rapportene fra riverside press-enterprise. SCORE : 100sheriffens assistenter svarte på en argumentasjon. SCORE : 100de fant liket hennes i bassenget og så en skjorteløs mann løpe fra eiendommen. SCORE : 100"
0,
0,
0,
0,
1,deen opptrådte først i et forhåndsinnspilt segment hvor hun og preseser carla hall hadde tatt en tur til miami. SCORE : 98
0,
0,
1,"carafem, som åpner denne uken, har en no-frills holdning når det gjelder å informere folk om hva de tilbyr. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
1,apple watch 1 vil handle fra 499 dollar for billigste versjon helt opp til 24 000 dollar for en 18-carat modell. SCORE : 99
0,
1,"en mann som ble arrestert utenfor en bar i austin, texas under sxsw (south by southwest) festivalen ble filmet da han kom med et skamløst bud om frihet etter å ha blitt lenket til og fått håndjern på og fått til å ligge på gulvet. SCORE : 100"
1,"sarbi, som arbeidet som bombehund for den australske hæren, fikk en rekke anfall de siste ukene og skannet en hjernesvulst. SCORE : 100"
0,
0,
0,
0,
2,men de fleste innbyggerne har en befolkning på under 10. SCORE : 96mange bor ikke engang på landjorden. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,winehouse vant fem grammy-priser dette året -- tre forrehab samt årets album og beste nye artist. SCORE : 97
0,
0,
0,
0,
0,
1,"conrad hilton foundation, som allerede var involvert i nødhjelpsprosjekter på haiti, gikk med på å finansiere forsendelsen, sa han. SCORE : 97"
1,denne sjefen kan ikke være i sitt siste form og kan bli opp-ned. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"tre tyver skal ha «dukka opp fra ingensteds» og knust et bakvindu på bilen, og kommet seg unna med posen. SCORE : 97"
1,enhetsgeneralsekretær len mccluskey sa at han søkte å endre den gigantiske fagforeningens grunnlov for å tillate ulovlige handlinger. SCORE : 100
0,
2,- dette er en ganske ny utvikling. SCORE : 97folk ønsker å bo ved siden av andre som deler sine politiske og kulturelle verdier. SCORE : 100
0,
0,
1,målene på satellittrester var ikke kjent mandag. SCORE : 100
0,
1,når den når spenen har den blitt varmet opp til 32c samme temperatur som morsmelk. SCORE : 99
1,1 mos. SCORE : 100
1,president obamas pressekonferanse var nesten to forskjellige arrangementer. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"juan rivera, 42 år, fikk pengene i det høyeste individuelle oppgjøret som ble gitt i en feilaktig domssak i usas historie, sa hans advokater fredag på pressekonferanse i chicago. SCORE : 96"
0,
0,
0,
2,fireeksosrør og m-bading skiller m3 fra standard 3-serie coupes. SCORE : 100fords nye mondeo kunne ikke vært klarere i sin 3-serie aspirasjon. SCORE : 100
0,
1,"alaska ledet nasjonen i svinekjøtt per innbygger, til 322 dollar per person. SCORE : 100"
0,
0,
1,"dette inkluderer ikke romantiske kvelder eller luksusferier, men bare å dele pliktene rundt i huset. SCORE : 100"
1,ett bilde viser jagerfly fra sawt al-haq (voice of rights) bataljonen av den frie syriske armé som står med sine våpen mens de gjennomgår militær trening i aleppo. SCORE : 98
0,
0,
0,
0,
0,
0,
1,han har også en hemmelig supertalent på å synge ed sheeran-parodier. SCORE : 100
0,
0,
0,
0,
1,han er den første premier league-fotballspilleren som blir tiltalt og bøtelagt for čupasso tweeting. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,programmet kommer idet flyindustrien i japan sliter. SCORE : 100
0,
0,
0,
1, kansas city royals-kampen mot rivalene chicago white sox gikk ut i masseslagsmål i går. SCORE : 100
0,
0,
0,
2,og russland feirer slutten på den annen verdenskrig med sin 64. årlige seiersdag. SCORE : 98- debatt om det er en fremtid i å kreve at leserne skal se nyhetsinnhold på nett. SCORE : 100
0,
0,
0,
1,melbourne-mannen suhan rahman skal ha blitt drept mens han kjempet med terroristene fra den islamske staten i syria. SCORE : 99
0,
0,
0,
0,
1,michelle stiglitz fra staten island i new york slet med vekten hele livet før hun fikk diagnosen pcos i 2000. SCORE : 100
0,
1,tidligere minnesota gov. SCORE : 100
0,
0,
0,
0,
1,den var mye større enn en vanlig mus fordi den hadde gurgt på protein. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
1,rosberg var misfornøyd med at han ikke matchet lagkameraten under åtte seiere på de siste ti løpene. SCORE : 100
1," politiet i maryland jakter på en▁\""hjerteløs\"" tyv som stjal en fire år gammel gutts rullestol midt på natten. SCORE : 100"
0,
1,fans har betalt mellom 35 og 200 pund for billetter til liveshowene. SCORE : 100
0,
0,
0,
0,
1,begge ville bli passende kåret til de siste rittene for den uforlignelige mesteren. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,mcclanahan vant en emmy for beste hovedrolleskuespillerinne i en komedie i 1987. SCORE : 100
0,
0,
0,
2,han står overfor 40 år på straffeutmålingen i sommer. SCORE : 100han står overfor 40 år på straffeutmålingen i sommer. SCORE : 100
1,red arrows: inside the bubble ble første gang sendt i fjor og dens gjentakelse tiltrakk seg bare 6 prosent av seerne. SCORE : 100
1,"johnson, som ble signert for £10millioner i 2012, ble deretter arrestert og avhørt i flere timer. SCORE : 99"
2,18.20 søndag før hun forsvant. SCORE : 100politiet sier at det ikke er noen indikasjon på kidnapping. SCORE : 100
0,
0,
0,
1,en rekke andre nasjoner har utvist syrias ambassadører over volden. SCORE : 100
1,"neville douglas welsh, 65 år, ble anklaget for bevisst å ha etterlatt islagte kaffeflasker fylt med metylert brennevin, vaskemiddel, mineralskør og ugressdreper rundt dean park, i townsville, nord i queensland. SCORE : 98"
0,
0,
1,mcchrystal er nå senior ved yale university. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,han våknet onsdag og følte seg sår og utmattet og hadde vondt i magen. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
2,prins harry deltar i en minneparade og tjeneste for tropper som ble drept under hans rundtur i afghanistan. SCORE : 100han ble uventet trukket tilbake i mars etter at nyheter lekket ut om hans lavnøkkel utplassering. SCORE : 100
0,
0,
1,feilen kom først fram da det kom inn spottpapirer og ingen eksamensspørsmål knyttet til den underviste teksten. SCORE : 100
0,
1,"dyrkere, rokere og utstyrsprodusenter var representert på kaffeutstillingen i atlanta. SCORE : 100"
1,"biti står overfor fire tiltalepunkter inkludert forræderi, som innebærer dødsstraff. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
1,"miniskjørt, hotpants og navleknapppiercinger bør også unngås etter midten av trettiårene. SCORE : 100"
0,
0,
0,
0,
0,
1,"offeret, linda close, sier at såret var så dypt at hun måtte tilbringe fire dager på sykehus og måtte amputeres. SCORE : 100"
0,
0,
1,"de resterende seks er rømlinger, sa myndighetene. SCORE : 96"
1,katarzyna plonka ble sparket fra skolen i krakow etter at det ble oppdaget at hun hadde fysiske relasjoner med minst en mannlig elev. SCORE : 97
1,")», journalister. SCORE : 100"
0,
0,
0,
0,
0,
1,"mr shikuan forklarte at han en gang var lastebilsjåfør, men mistet beina i en ulykke for to år siden. SCORE : 96"
1,"han stjal 300 000 pund av sparepengene hennes, land roveren og porschen, tok hestene hennes og prøvde å ta bort tusenvis av pund fra eiendommene hennes og familien hennes. SCORE : 96"
0,
0,
0,
0,
1,"legemidlet kan hindre potensielt livstruende blodpropper i å dannes i venene, arteriene og lungene. SCORE : 98"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1, dave bassett mener at toppflyklubbers tendens til å ansette fasjonable utenlandske managere holder tilbake framgangen til engelske bosser. SCORE : 96
1,dexter king benektet beskyldningene. SCORE : 100
1,2.30 søndag ettermiddag. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"ed trinka, som pensjonerer seg sammen med sin 65-årsdag, ble med i hotellets stab i 1963 som tenåring. SCORE : 99"
1,rwanda og kongo har tradisjonelt vært på ulike sider av konflikten i det østlige kongo. SCORE : 100
1,statsministeren sa at det var funnet nye penger i budsjett for å beskytte samfunnet etter terrorangrepene i paris og ved en synagoge i danmark. SCORE : 98
0,
0,
0,
0,
2," ted cruz har allerede mottatt over en million dollar i donasjoner siden tirsdagen. SCORE : 100cruz sa at lobbyistenes favorittkandidater i washington, dc og▁\""strålete kapitalister\"" kom fra grasrot-supportere. SCORE : 97"
1," det hvite hus holdt på å utsette møtet på onsdag, da samtaler med iran om atomprogrammet truet med å strekke seg inn i en ny overtidsdag. SCORE : 100"
0,
0,
0,
1,"kelly evans, 23 år, er økonomireporter i the wall street journal. SCORE : 97"
2,pensjonert kol. SCORE : 100john leech unnslapp så vidt døden i pentagon 11. september 2001. SCORE : 100
1,"en av fem tyskere er tilhenger av rakettangrep, mens antallet er enda lavere i storbritannia, på 16%. SCORE : 97"
0,
0,
0,
0,
0,
0,
0,
1,tannlege dwight pemberton pensjonerte seg frivillig den 11. februar. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,"statens pensjoner ville bli økt med mer enn 60 pund i uken, barnetrygden doblet seg, skolepengene skrotet og togbillettene kuttet med 10 prosent. SCORE : 100"
0,
0,
0,
2,"for de som ikke var frakoblet, kom bare 40 prosent gjennom til en person. SCORE : 100mange av dem måtte vente i over 30 minutter, sa skattemyndighetenes politisjef john koskinen onsdag. SCORE : 100"
0,
2,det kom da west midlands ambulanse service krevde tiltak etter forsinkelser i behandlingen. SCORE : 100worcestershire akuttsykehus nhs trust innrømmet at omstendighetene var «mindre enn ideelle». SCORE : 99
0,
0,
2,foreldrene deres var begge utenfor huset på branntidspunktet. SCORE : 100begravelsen er planlagt til perry menonite reception center i elliottsburg. SCORE : 100
1,medisinen er allerede knyttet til reduksjon av hjerteinfarkt. SCORE : 100
0,
0,
0,
1,en afghansk soldat fikk mindre skader i hendelsen. SCORE : 100
0,
1,ekspertene tror at gjenstandene ble brukt av spåmenn for å hjelpe lederne med å planlegge politiske strategier. SCORE : 99
0,
0,
0,
0,
1,cnn-reporter jen christensen tilbrakte tid med medlemmer av log cabin republikanerne som ble invitert til å delta i landsmøteplattformen for første gang dette året. SCORE : 100
0,
0,
0,
1,"eer, som på et tidspunkt betalte millioner av dollar pr. SCORE : 99"
0,
0,
0,
0,
0,
0,
0,
2,"- showet sendes direkte fra chicago, illinois, studio kl. SCORE : 10009.00 ct (10 kl. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
1,"og easyjet har ikke klart seg stort bedre, og opplever en økning i forsinkelser på 19 prosent. SCORE : 98"
1,cruise delte nyheten om trailerens utgivelse søndag på twitter. SCORE : 100
2,firer-ulykken skjedde i goodge street. SCORE : 100det tvang til stengning av veien nær samløpet med tottenham court road. SCORE : 100
1,prins harrys oppførsel fikk ham på forsidene i britiske aviser. SCORE : 100
0,
0,
0,
1,"nesten seks millioner polakker, inkludert majoriteten av landets store jødiske befolkning, døde under den ødeleggende seks-års-konflikten. SCORE : 96"
0,
0,
1,koreanerne har holdt seg teknisk sett i krig i 54 år. SCORE : 100
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,- det drepte smerten. SCORE : 100
0,
0,
0,
1,mr hussain ble fraktet til methodist hospital northlake hospital i stabil tilstand. SCORE : 96
0,
0,
1,i 2009 tilbrakte obama tid der med golf og å henge med familie og venner. SCORE : 100
0,
0,
0,
1,astronaut jose hernandez er en amerikanskfødt sønn av innvandrere fra michoacán i mexico. SCORE : 100
0,
0,
0,
1,"natasha elderfield, 41 år, er tiltalt for drapet på kjæresten robert dobinson, 33 år, i abingdon, oxfordshire. SCORE : 99"
1,"nyheten om deres eksistens kom ut via cbs news denne uken, og utløste skrik fra det bredere samfunnet. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
3,militærsjef. SCORE : 100robert barrett og army spec. SCORE : 100marineskip. SCORE : 100
0,
0,
0,
0,
0,
1,cnn fikk begrenset tilgang til rundt et dusin gutter. SCORE : 100
1,"- de er blitt lurt, hjernevasket. SCORE : 100"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,amerikanske tjenestemenn sa at militære kontrollører mistet kontakten med mq-1 predator drone rundt 9.40am gmt i går over nordvest-syria. SCORE : 100syriske statsmedier hevdet landets luftforsvarsenheter skjøt ned et amerikansk overvåkningsfly i samme område. SCORE : 99
0,
0,
0,
0,
0,
2,"når lyset treffer krystallene, skinner de i forskjellige farger. SCORE : 100pianoet ble laget i samarbeid med den britiske samtidsartisten lauren baker. SCORE : 96"
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
